problem_id,turn_id,local_annotation_sec,global_annotation_sec,correct,uncertain,matched,transcript_index,start_sec,end_sec,student_text,alignment_gap_sec,student_id,condition,problem59_offset_sec
58,021,801.994,801.994,true,true,True,20.0,790.768,795.663,"Well, they'll be equal because they'll both be starting from the same point and ending at the same point??",6.331000000000017,pslc18-c3,c3,1726.0
59,001,87.667,1813.667,true,true,True,22.0,1805.647,1807.439,The velocity's the same??,6.227999999999838,pslc18-c3,c3,1726.0
59,002,131.483,1857.483,true,true,True,23.0,1846.406,1851.917,"The forces exerted are the, um, gravitational force so he's going down.",5.566000000000031,pslc18-c3,c3,1726.0
59,003,156.151,1882.151,true,false,True,24.0,1876.477,1877.358,Down.,4.79300000000012,pslc18-c3,c3,1726.0
59,004,176.1,1902.1,true,true,True,25.0,1894.155,1897.918,"Yes, he has an acceleration. Um, its direction is down.",4.182000000000016,pslc18-c3,c3,1726.0
59,005,200.896,1926.896,false,true,True,26.0,1911.425,1923.372,It would be weight equals mass times gravity.,3.5239999999998872,pslc18-c3,c3,1726.0
59,006,219.349,1945.349,false,true,True,27.0,1939.049,1941.312,Weight equals mass times gravity??,4.037000000000035,pslc18-c3,c3,1726.0
59,007,242.121,1968.121,true,false,True,28.0,1962.532,1964.495,So it's mass times gravity.,3.6260000000002037,pslc18-c3,c3,1726.0
59,008,280.475,2006.475,true,true,True,29.0,1990.565,2000.019,"That the, um, force on this object equals their weight, which equals mass times gravity??",6.455999999999904,pslc18-c3,c3,1726.0
59,009,325.366,2051.366,true,true,True,30.0,2043.31,2046.033,Gravitational force down.,5.333000000000084,pslc18-c3,c3,1726.0
59,010,347.728,2073.728,true,false,True,31.0,2067.123,2069.937,It would be acceleration and it would be down.,3.7910000000001673,pslc18-c3,c3,1726.0
59,011,363.237,2089.237,true,false,True,32.0,2083.403,2085.255,"Yes, they do. It's down.",3.981999999999971,pslc18-c3,c3,1726.0
59,012,383.722,2109.7219999999998,false,true,False,,,,,,pslc18-c3,c3,1726.0
59,013,404.854,2130.854,false,true,True,34.0,2122.142,2125.745,Weight equals mass times gravitational.,5.108999999999924,pslc18-c3,c3,1726.0
59,014,429.082,2155.082,true,false,True,35.0,2148.686,2155.016,So it's mass times gravitational force? On acceleration or whatever?,0.06599999999980355,pslc18-c3,c3,1726.0
59,015,481.466,2207.466,true,true,True,36.0,2200.083,2203.237,Nine point eight meters per second.,4.2289999999998145,pslc18-c3,c3,1726.0
59,016,508.485,2234.485,true,true,True,37.0,2226.838,2230.353,Nine point eight meters per second.,4.132000000000062,pslc18-c3,c3,1726.0
59,017,537.297,2263.297,false,true,True,38.0,2246.958,2258.649,"It would be nine point eight meters plus nine point eight meters, which equals... so it's nineteen point six meters per second??",4.648000000000138,pslc18-c3,c3,1726.0
59,018,552.182,2278.182,true,false,True,39.0,2272.638,2273.849,They're the same.,4.332999999999629,pslc18-c3,c3,1726.0
59,019,572.027,2298.027,false,true,True,40.0,2289.038,2293.545,"Well, displacement is the distance between two objects??",4.481999999999971,pslc18-c3,c3,1726.0
59,020,593.975,2319.975,true,false,True,41.0,2312.569,2313.743,They're the same.,6.231999999999971,pslc18-c3,c3,1726.0
58,001,56.901,56.901,true,true,True,0.0,51.582,52.713,They're equal??,4.188000000000002,pslc19-c1,c1,1098.0
58,002,125.824,125.824,false,true,True,1.0,107.72999999999999,121.24,"Forces exerted on the man by... after he releases his keys would be the force of falling in the elevator, which was exerted before, and I believe that's it.",4.584000000000003,pslc19-c1,c1,1098.0
58,003,158.755,158.755,true,false,True,2.0,153.367,155.53,"Uh, the direction is straight down.",3.2249999999999943,pslc19-c1,c1,1098.0
58,004,174.024,174.024,true,false,True,3.0,168.51,170.803,"Uh, yes. A downward acceleration.",3.2210000000000036,pslc19-c1,c1,1098.0
58,005,192.605,192.605,false,true,True,4.0,180.2,185.139,"Uh, the acceleration due to gravity. Nine point eight meters per second??",7.46599999999998,pslc19-c1,c1,1098.0
58,006,210.89,210.89,false,true,False,,,,,,pslc19-c1,c1,1098.0
58,007,234.693,234.693,true,false,True,6.0,224.852,230.68,"Um, weight equals mass times gravitational constant.",4.013000000000005,pslc19-c1,c1,1098.0
58,008,263.053,263.053,true,true,False,,,,,,pslc19-c1,c1,1098.0
58,009,310.122,310.122,true,false,True,8.0,304.328,306.982,"The force of gravity, which would be straight down.",3.1399999999999864,pslc19-c1,c1,1098.0
58,010,326.991,326.991,true,false,True,9.0,322.568,323.57,Straight down.,3.4209999999999923,pslc19-c1,c1,1098.0
58,011,340.66,340.66,true,false,True,10.0,336.145,338.017,Yes. Straight down.,2.643000000000029,pslc19-c1,c1,1098.0
58,012,355.826,355.826,true,false,True,11.0,348.33299999999997,352.388,Nine point eight meters per second squared.,3.438000000000045,pslc19-c1,c1,1098.0
58,013,387.533,387.533,true,false,True,12.0,379.456,382.45799999999997,Nine point eight meters per second.,5.0750000000000455,pslc19-c1,c1,1098.0
58,014,410.577,410.577,true,false,True,13.0,405.788,407.894,Nine point eight meters per second.,2.6829999999999927,pslc19-c1,c1,1098.0
58,015,429.118,429.118,true,false,True,14.0,424.211,426.794,Nineteen point six meters per second.,2.3240000000000123,pslc19-c1,c1,1098.0
58,016,442.98,442.98,true,false,True,15.0,437.99,439.413,They're equal.,3.5670000000000073,pslc19-c1,c1,1098.0
58,017,456.537,456.537,true,false,True,16.0,451.568,452.49,Yes.,4.046999999999969,pslc19-c1,c1,1098.0
58,018,476.254,476.254,true,false,True,17.0,471.337,473.089,They're displacements are equal.,3.1650000000000205,pslc19-c1,c1,1098.0
59,001,78.907,1176.907,true,false,False,,,,,,pslc19-c1,c1,1098.0
59,002,116.124,1214.124,true,false,True,18.0,1207.001,1211.257,"The force of gravity, which acts in the downward direction.",2.866999999999962,pslc19-c1,c1,1098.0
59,003,134.289,1232.289,true,false,True,19.0,1227.486,1228.668,Straight down.,3.6210000000000946,pslc19-c1,c1,1098.0
59,004,149.711,1247.711,true,false,True,20.0,1242.024,1244.227,Yes. Straight down.,3.4839999999999236,pslc19-c1,c1,1098.0
59,005,161.717,1259.717,true,false,True,21.0,1254.261,1257.526,Nine point eight meters per second squared.,2.191000000000031,pslc19-c1,c1,1098.0
59,006,182.417,1280.417,true,false,True,22.0,1274.532,1277.105,Gravity. Straight down.,3.311999999999898,pslc19-c1,c1,1098.0
59,007,199.943,1297.943,true,false,True,23.0,1293.291,1294.452,Straight down.,3.4909999999999854,pslc19-c1,c1,1098.0
59,008,215.414,1313.414,true,false,True,24.0,1307.781,1309.745,Yes. Straight down.,3.6690000000000964,pslc19-c1,c1,1098.0
59,009,226.722,1324.722,true,false,True,25.0,1319.331,1322.225,Nine point eight meters per second squared.,2.497000000000071,pslc19-c1,c1,1098.0
59,010,254.39,1352.3899999999999,true,false,True,26.0,1347.032,1349.401,Nine point eight meters per second.,2.9889999999998054,pslc19-c1,c1,1098.0
59,011,278.17,1376.17,true,false,True,27.0,1370.459,1372.932,Nine point eight meters per second.,3.2380000000000564,pslc19-c1,c1,1098.0
59,012,295.503,1393.503,true,false,True,28.0,1388.417,1391.122,Nineteen point six meters per second.,2.380999999999858,pslc19-c1,c1,1098.0
59,013,310.563,1408.563,true,false,True,29.0,1403.507,1404.569,They're equal.,3.994000000000142,pslc19-c1,c1,1098.0
59,014,323.604,1421.604,true,false,True,30.0,1417.365,1417.936,Yes.,3.66800000000012,pslc19-c1,c1,1098.0
59,015,343.12,1441.12,true,false,True,31.0,1436.622,1437.784,They're equal.,3.3359999999997854,pslc19-c1,c1,1098.0
58,001,70.263,70.263,false,true,True,0.0,50.317,62.608,"Uh, he's falling at the rate of gravity?? Eh, but he can't go... fall faster than the elevator while the keys can fall?? Maybe.",7.655000000000008,pslc20-c2,c2,946.0
58,002,128.341,128.341,false,true,True,1.0,109.74000000000001,121.579,"Oh. Um, the man is falling with the elevator at the rate of gravity. But I guess the elevator would be pushing up against him. So, two forces.",6.762000000000015,pslc20-c2,c2,946.0
58,003,165.703,165.703,true,false,True,2.0,155.864,159.291,Oh. Down at the <some>... at gravity.,6.412000000000006,pslc20-c2,c2,946.0
58,004,182.787,182.787,true,false,True,3.0,174.752,178.368,"Uh, yes. He's moving down at the speed of gravity.",4.419000000000011,pslc20-c2,c2,946.0
58,005,196.737,196.737,false,true,True,4.0,189.713,191.425,Uh what+whatever gravity is.,5.311999999999983,pslc20-c2,c2,946.0
58,006,213.214,213.214,false,true,True,5.0,207.922,209.024,No idea.,4.189999999999998,pslc20-c2,c2,946.0
58,007,236.506,236.506,false,true,True,6.0,231.222,232.554,No idea.,3.951999999999998,pslc20-c2,c2,946.0
58,008,264.479,264.479,false,true,True,7.0,252.617,259.564,"Ah, I think it might be the one where things keep on moving until force acts on them to get them to stop moving.",4.914999999999964,pslc20-c2,c2,946.0
58,009,313.598,313.598,true,false,False,,,,,,pslc20-c2,c2,946.0
58,010,330.835,330.835,true,false,True,9.0,325.579,326.23,Down.,4.604999999999961,pslc20-c2,c2,946.0
58,011,352.334,352.334,true,false,True,10.0,339.613,347.593,"Uh, acceleration would be gravity, which is nine point eight meters, oh, er, ah, I think it's seconds over seconds squared. Down.",4.7409999999999854,pslc20-c2,c2,946.0
58,012,365.749,365.749,true,false,True,11.0,358.568,361.624,Nine point eight meters per second squared.,4.125,pslc20-c2,c2,946.0
58,013,397.951,397.951,false,true,True,12.0,389.443,394.57,"Uh, maybe the square root of nine point eight?? Whatever that would be??",3.3810000000000286,pslc20-c2,c2,946.0
58,014,423.17,423.17,true,false,True,13.0,415.33299999999997,416.665,Nine point eight.,6.5049999999999955,pslc20-c2,c2,946.0
58,015,443.503,443.503,true,true,True,14.0,436.372,438.285,Nineteen point six.,5.217999999999961,pslc20-c2,c2,946.0
58,016,460.516,460.516,true,true,True,15.0,454.626,455.898,The same.,4.617999999999995,pslc20-c2,c2,946.0
58,017,474.41,474.41,false,true,True,16.0,469.303,470.085,No.,4.3250000000000455,pslc20-c2,c2,946.0
58,018,498.886,498.886,true,true,True,17.0,492.794,494.446,The same. Equal.,4.439999999999998,pslc20-c2,c2,946.0
59,001,79.302,1025.302,true,false,False,,,,,,pslc20-c2,c2,946.0
59,002,115.09,1061.09,true,false,True,19.0,1054.681,1056.795,Gravity. Down.,4.294999999999845,pslc20-c2,c2,946.0
59,003,134.237,1080.237,true,false,True,20.0,1074.641,1075.542,Down.,4.695000000000164,pslc20-c2,c2,946.0
59,004,152.857,1098.857,true,false,True,21.0,1089.145,1094.292,Yes. They're nine point eight meters per second. Down.,4.565000000000055,pslc20-c2,c2,946.0
59,005,167.911,1113.911,false,false,True,22.0,1104.69,1107.203,Nine point eight meters per second.,6.708000000000084,pslc20-c2,c2,946.0
59,006,186.747,1132.747,false,false,True,23.0,1124.28,1131.18,Nine point eight meters per second squared.,1.5670000000000073,pslc20-c2,c2,946.0
59,007,209.984,1155.984,true,false,True,24.0,1147.986,1151.851,Weight equals mass times gravity.,4.132999999999811,pslc20-c2,c2,946.0
59,008,229.821,1175.821,false,true,True,25.0,1170.469,1171.41,Don't know.,4.410999999999831,pslc20-c2,c2,946.0
59,009,278.732,1224.732,true,true,True,26.0,1217.3,1219.403,Gravity. Down.,5.328999999999951,pslc20-c2,c2,946.0
59,010,298.281,1244.281,true,false,True,27.0,1238.897,1239.948,Down.,4.332999999999856,pslc20-c2,c2,946.0
59,011,317.878,1263.878,true,false,True,28.0,1253.263,1260.071,"Uh, <E S>. Nine point. Oh. Down.",3.8070000000000164,pslc20-c2,c2,946.0
59,012,338.818,1284.818,false,false,True,29.0,1269.556,1271.419,Nine point eight meters per second.,13.398999999999887,pslc20-c2,c2,946.0
59,013,358.031,1304.031,false,false,True,30.0,1295.456,1297.869,Nine point eight meters per <nspn> second.,6.162000000000035,pslc20-c2,c2,946.0
59,014,380.996,1326.996,true,true,True,31.0,1319.096,1322.24,Weight equals mass times gravity.,4.7560000000000855,pslc20-c2,c2,946.0
59,015,433.868,1379.868,false,true,True,32.0,1371.621,1373.995,Nine point eight meters.,5.873000000000047,pslc20-c2,c2,946.0
59,016,459.112,1405.112,true,false,True,33.0,1397.602,1399.125,Nine point eight.,5.98700000000008,pslc20-c2,c2,946.0
59,017,478.269,1424.269,true,true,True,34.0,1417.375,1419.778,Nineteen point six.,4.4909999999999854,pslc20-c2,c2,946.0
59,018,493.514,1439.5140000000001,true,false,True,35.0,1434.033,1435.194,The same.,4.320000000000164,pslc20-c2,c2,946.0
59,019,509.4,1455.4,true,false,True,36.0,1449.011,1450.022,Yes.,5.378000000000156,pslc20-c2,c2,946.0
59,020,530.381,1476.3809999999999,true,false,True,37.0,1471.05,1472.102,The same.,4.278999999999769,pslc20-c2,c2,946.0
58,001,75.903,75.903,true,true,True,1.0,63.07,67.806,They'd be the same <then>. They're motionless.,8.097000000000008,pslc21-c3,c3,1557.0
58,002,140.539,140.539,true,true,False,,,,,,pslc21-c3,c3,1557.0
58,003,159.738,159.738,true,false,False,,,,,,pslc21-c3,c3,1557.0
58,004,186.587,186.587,true,true,True,4.0,171.22899999999998,179.424,"It's free falling, so acceleration would increase. Down.",7.1629999999999825,pslc21-c3,c3,1557.0
58,005,215.158,215.158,false,true,True,5.0,201.527,207.163,It would be constantly increasing. Numerical value??,7.994999999999976,pslc21-c3,c3,1557.0
58,006,282.203,282.203,false,true,False,,,,,,pslc21-c3,c3,1557.0
58,007,304.959,304.959,true,false,True,6.0,297.03499999999997,300.61,The weight equals M times G.,4.3489999999999895,pslc21-c3,c3,1557.0
58,008,329.588,329.588,false,true,True,7.0,318.519,324.355,The acceleration is based upon how much force is exerted upon it.,5.233000000000004,pslc21-c3,c3,1557.0
58,009,382.714,382.714,true,true,True,8.0,371.174,378.24,The keys are falling vertically down because of gravitational forces.,4.4739999999999895,pslc21-c3,c3,1557.0
58,010,406.958,406.958,true,false,True,9.0,398.771,403.437,<spn> Down. Because they're falling.,3.521000000000015,pslc21-c3,c3,1557.0
58,011,425.827,425.827,true,false,True,10.0,416.282,421.682,They have an increasing acceleration towar+down.,4.144999999999982,pslc21-c3,c3,1557.0
58,012,466.852,466.852,false,true,True,11.0,432.72,461.081,Um. It would be l+the acceleration would be greater than the man's.,5.770999999999958,pslc21-c3,c3,1557.0
58,013,522.179,522.179,false,true,True,12.0,493.695,510.241,"Be greater than nine point eight meters per second squared. So. Cause it would fall faster than the man, but it would hit the floor of the elevator.",11.937999999999988,pslc21-c3,c3,1557.0
58,014,544.943,544.943,true,false,True,13.0,537.222,540.21,Weight equals M times G.,4.732999999999947,pslc21-c3,c3,1557.0
58,015,618.243,618.243,false,true,False,,,,,,pslc21-c3,c3,1557.0
58,016,665.939,665.939,true,true,True,15.0,648.281,659.671,"Zero. Varies by... so, a second later, nine point eight.",6.267999999999915,pslc21-c3,c3,1557.0
58,017,698.47,698.47,true,true,True,16.0,679.046,693.93,So it would be nineteen point six??,4.540000000000077,pslc21-c3,c3,1557.0
58,018,713.915,713.915,true,false,True,17.0,707.758,709.33,They're the same.,4.584999999999923,pslc21-c3,c3,1557.0
58,019,754.843,754.843,false,true,True,18.0,744.227,750.07,"It's when the velocity changes. When, you know, the velocity changes??",4.772999999999911,pslc21-c3,c3,1557.0
58,020,806.012,806.012,false,true,True,19.0,773.177,798.61,The keys fall. The man's displacement <X>. His keys will fall displacing the keys. So he <nspn> would stay and the keys would fall.,7.40199999999993,pslc21-c3,c3,1557.0
59,001,76.716,1633.716,true,false,True,21.0,1626.887,1628.129,They are the same.,5.586999999999989,pslc21-c3,c3,1557.0
59,002,119.349,1676.349,true,false,True,22.0,1664.986,1672.332,Gravitational forces are exerted upon the professor and he would be falling vertically down.,4.016999999999825,pslc21-c3,c3,1557.0
59,003,137.283,1694.283,true,false,True,23.0,1688.814,1690.076,Down.,4.20699999999988,pslc21-c3,c3,1557.0
59,004,154.663,1711.663,true,false,True,24.0,1702.755,1710.096,Yes. The professor does have an acceleration. He's accelerating down at an increasing speed.,1.5670000000000073,pslc21-c3,c3,1557.0
59,005,169.095,1726.095,true,true,True,25.0,1718.742,1721.856,Nine point eight meters per second squared??,4.239000000000033,pslc21-c3,c3,1557.0
59,006,193.498,1750.498,true,false,True,26.0,1740.104,1746.897,The spectacles are falling down because of gravitational forces. They're vertically down.,3.6010000000001128,pslc21-c3,c3,1557.0
59,007,217.533,1774.533,true,true,True,27.0,1763.812,1769.871,The net force is pushing the spectacles down.,4.661999999999807,pslc21-c3,c3,1557.0
59,008,237.093,1794.093,true,true,True,28.0,1783.558,1788.354,The spectacles are accelerating down.,5.739000000000033,pslc21-c3,c3,1557.0
59,009,252.745,1809.745,true,false,True,29.0,1800.192,1804.548,Nine meters per second squared. Nine point eight meters per second squared.,5.196999999999889,pslc21-c3,c3,1557.0
59,010,285.705,1842.705,false,true,True,30.0,1831.797,1836.323,Nine point eight meters per second squared.,6.3819999999998345,pslc21-c3,c3,1557.0
59,011,310.519,1867.519,true,false,True,31.0,1859.582,1861.765,Nine point eight meters per second.,5.753999999999905,pslc21-c3,c3,1557.0
59,012,337.242,1894.242,false,false,True,32.0,1879.664,1881.887,Nineteen point six meters.,12.355000000000018,pslc21-c3,c3,1557.0
59,013,381.747,1938.747,true,false,True,33.0,1931.316,1934.463,Twenty nine point four meters per second.,4.2840000000001055,pslc21-c3,c3,1557.0
59,014,399.247,1956.247,true,false,True,34.0,1948.392,1952.752,The velocities are the same. They're both falling at the same acceleration.,3.4950000000001182,pslc21-c3,c3,1557.0
59,015,421.932,1978.932,false,true,True,35.0,1965.248,1970.973,It's when one of the obv+objects changes its position.,7.95900000000006,pslc21-c3,c3,1557.0
59,016,446.703,2003.703,true,false,True,36.0,1994.319,1999.016,The professor's displacement is the same as the spectacles.,4.686999999999898,pslc21-c3,c3,1557.0
58,001,68.425,68.425,false,true,True,0.0,53.403,61.569,Um. He's falling faster??,6.8559999999999945,pslc22-c1,c1,1425.0
58,002,125.744,125.744,false,true,False,,,,,,pslc22-c1,c1,1425.0
58,003,166.857,166.857,false,true,True,2.0,158.614,159.966,Vertically up.,6.890999999999991,pslc22-c1,c1,1425.0
58,004,209.513,209.513,false,true,True,3.0,191.309,203.97,Yes. Vertically down... or up. Vertically up.,5.543000000000006,pslc22-c1,c1,1425.0
58,005,242.9,242.9,false,false,True,4.0,220.631,236.058,Um. A acceleration is directly proportional to the net force and indirectly proportional to mass.,6.842000000000013,pslc22-c1,c1,1425.0
58,006,305.251,305.251,false,true,True,5.0,293.817,301.242,The... the force equals his mass times his acceleration??,4.008999999999958,pslc22-c1,c1,1425.0
58,007,342.829,342.829,false,true,True,6.0,337.879,338.86,Zero??,3.968999999999994,pslc22-c1,c1,1425.0
58,008,362.329,362.329,false,true,True,7.0,357.185,359.605,I don't know. Zero??,2.7239999999999895,pslc22-c1,c1,1425.0
58,009,393.652,393.652,true,false,False,,,,,,pslc22-c1,c1,1425.0
58,010,417.432,417.432,true,false,True,9.0,408.673,415.128,F equals M times A. Mass times acceleration equals force.,2.3040000000000305,pslc22-c1,c1,1425.0
58,011,459.401,459.401,true,false,True,10.0,452.474,456.51,Gravity vertically down.,2.8910000000000196,pslc22-c1,c1,1425.0
58,012,478.766,478.766,true,false,True,11.0,474.165,476.168,Vertically down.,2.598000000000013,pslc22-c1,c1,1425.0
58,013,499.515,499.515,false,true,True,12.0,489.513,493.749,Yes. Vertically up??,5.765999999999963,pslc22-c1,c1,1425.0
58,014,518.862,518.862,false,false,True,13.0,513.407,516.311,F equals M times A.,2.550999999999931,pslc22-c1,c1,1425.0
58,015,547.579,547.579,true,false,True,14.0,540.598,541.64,No.,5.9389999999999645,pslc22-c1,c1,1425.0
58,016,561.231,561.231,false,false,True,15.0,556.01,556.821,Up.,4.409999999999968,pslc22-c1,c1,1425.0
58,017,593.253,593.253,true,false,True,16.0,583.451,589.515,Nine point eight M divided by S squared.,3.7380000000000564,pslc22-c1,c1,1425.0
58,018,629.381,629.381,false,true,True,17.0,620.528,624.627,Nine point eight M divided by S squared??,4.754000000000019,pslc22-c1,c1,1425.0
58,019,655.433,655.433,false,true,True,18.0,649.528,650.9,One??,4.5330000000000155,pslc22-c1,c1,1425.0
58,020,698.386,698.386,false,true,True,19.0,684.679,695.043,Nine point eight meters per second cubed. Or to the fourth.,3.342999999999961,pslc22-c1,c1,1425.0
58,021,738.515,738.515,false,true,True,20.0,730.301,735.208,Thirty nine point two meters per second.,3.3070000000000164,pslc22-c1,c1,1425.0
58,022,762.088,762.088,true,false,True,21.0,757.017,758.308,They're the same.,3.7799999999999727,pslc22-c1,c1,1425.0
58,023,780.947,780.947,false,false,True,22.0,770.564,780.727,<nspn> It is the straight line from one place to another. In a straight line direction. The distance between those two.,0.22000000000002728,pslc22-c1,c1,1425.0
58,024,804.2,804.2,true,false,True,23.0,798.153,799.775,They're the same.,4.425000000000068,pslc22-c1,c1,1425.0
59,001,75.783,1500.783,true,false,True,24.0,1496.314,1497.876,They are the same.,2.9069999999999254,pslc22-c1,c1,1425.0
59,002,111.441,1536.441,true,false,True,25.0,1531.309,1533.664,Gravity straight down.,2.7770000000000437,pslc22-c1,c1,1425.0
59,003,129.67,1554.67,true,false,True,26.0,1550.688,1551.709,Straight down.,2.9610000000000127,pslc22-c1,c1,1425.0
59,004,145.164,1570.164,true,false,True,27.0,1565.206,1567.75,Yes. Straight down.,2.4139999999999873,pslc22-c1,c1,1425.0
59,005,158.186,1583.186,true,false,True,28.0,1577.222,1580.778,Nine point eight meters per second squared.,2.4079999999999018,pslc22-c1,c1,1425.0
59,006,178.302,1603.302,true,false,True,29.0,1597.976,1600.483,Gravity. Straight down.,2.81899999999996,pslc22-c1,c1,1425.0
59,007,195.228,1620.228,true,false,True,30.0,1616.378,1617.769,Straight down.,2.45900000000006,pslc22-c1,c1,1425.0
59,008,210.201,1635.201,true,false,True,31.0,1630.169,1632.352,Yes. Straight down.,2.8489999999999327,pslc22-c1,c1,1425.0
59,009,222.191,1647.191,true,false,True,32.0,1642.178,1646.91,Nine point eight meters per second squared. <spk> Squared.,0.28099999999994907,pslc22-c1,c1,1425.0
59,010,250.739,1675.739,true,false,True,33.0,1671.147,1673.439,Nine point eight meters per second.,2.2999999999999545,pslc22-c1,c1,1425.0
59,011,274.543,1699.5430000000001,true,false,True,34.0,1694.598,1696.961,Nine point eight meters per second.,2.5820000000001073,pslc22-c1,c1,1425.0
59,012,292.54,1717.54,true,true,True,35.0,1712.458,1716.137,Nineteen point six meters per second.,1.40300000000002,pslc22-c1,c1,1425.0
59,013,306.929,1731.929,true,false,True,36.0,1728.352,1729.673,They're the same.,2.2560000000000855,pslc22-c1,c1,1425.0
59,014,327.798,1752.798,false,true,False,,,,,,pslc22-c1,c1,1425.0
59,015,347.562,1772.562,true,false,True,38.0,1768.316,1769.868,They are the same.,2.69399999999996,pslc22-c1,c1,1425.0
58,001,84.749,84.749,true,true,True,0.0,75.185,77.959,They are falling at the same rate.,6.789999999999992,pslc23-c2,c2,1468.0
58,002,176.053,176.053,false,true,True,1.0,145.261,166.43200000000002,"The man is moving vertically down along with his keys after he lets go of them. They are moving at the same rate, so the keys stay at his level without falling to the floor of the elevator.",9.620999999999981,pslc23-c2,c2,1468.0
58,003,211.391,211.391,true,false,True,2.0,204.818,207.963,Down. Towards Earth.,3.4279999999999973,pslc23-c2,c2,1468.0
58,004,236.741,236.741,true,false,True,3.0,226.315,233.184,"Yes. The person is accelerating towards Earth, which would be in the down direction.",3.5570000000000164,pslc23-c2,c2,1468.0
58,005,251.409,251.409,false,false,True,4.0,243.457,245.721,Nine point eight meters per second.,5.687999999999988,pslc23-c2,c2,1468.0
58,006,271.141,271.141,false,false,True,5.0,262.992,266.127,Nine point eight meters per second.,5.01400000000001,pslc23-c2,c2,1468.0
58,007,325.012,325.012,false,true,True,6.0,300.56,315.647,"Acceleration equals mass over... um, er.",9.365000000000009,pslc23-c2,c2,1468.0
58,008,351.624,351.624,false,true,True,7.0,344.353,347.487,Force is required to move an object.,4.1370000000000005,pslc23-c2,c2,1468.0
58,009,402.225,402.225,true,false,False,,,,,,pslc23-c2,c2,1468.0
58,010,422.165,422.165,true,false,True,9.0,416.622,418.835,Vertically down towards Earth.,3.330000000000041,pslc23-c2,c2,1468.0
58,011,461.19,461.19,true,false,True,10.0,449.306,456.745,Yes. The keys have an acceleration of nine point eight meters a second per second squared down.,4.444999999999993,pslc23-c2,c2,1468.0
58,012,475.179,475.179,true,false,True,11.0,467.652,470.84000000000003,Nine point eight meters per second squared.,4.338999999999942,pslc23-c2,c2,1468.0
58,013,518.053,518.053,false,true,True,12.0,510.613,515.534,Nine point eight meters. Down.,2.5190000000000055,pslc23-c2,c2,1468.0
58,014,547.248,547.248,true,true,True,13.0,539.864,541.749,Nine point eight meters a second.,5.499000000000024,pslc23-c2,c2,1468.0
58,015,603.145,603.145,true,true,True,14.0,586.943,599.319,Mmm. Nineteen point six meters a second??,3.826000000000022,pslc23-c2,c2,1468.0
58,016,633.642,633.642,false,true,True,15.0,623.259,627.034,They are both accelerating at the same rate.,6.608000000000061,pslc23-c2,c2,1468.0
58,017,674.108,674.108,true,false,False,,,,,,pslc23-c2,c2,1468.0
58,018,714.556,714.556,true,false,True,17.0,706.231,709.015,They both have the eq+an equal displacement.,5.541000000000054,pslc23-c2,c2,1468.0
59,001,81.175,1549.175,true,false,True,18.0,1540.598,1543.994,They are both moving at the same velocity since he is holding them. <nspn>,5.18100000000004,pslc23-c2,c2,1468.0
59,002,121.248,1589.248,true,false,False,,,,,,pslc23-c2,c2,1468.0
59,003,150.436,1618.436,true,true,True,20.0,1611.8,1613.783,Vertically down.,4.65300000000002,pslc23-c2,c2,1468.0
59,004,172.551,1640.551,true,false,True,21.0,1633.102,1636.147,The professor is accelerating down.,4.403999999999996,pslc23-c2,c2,1468.0
59,005,188.364,1656.364,true,false,True,22.0,1647.163,1652.786,The professor is accelerating at nine point meters a second squared down.,3.5779999999999745,pslc23-c2,c2,1468.0
59,006,218.8,1686.8,true,false,True,23.0,1671.926,1677.844,"Gravity is being exert+exerted on the spectacles, forcing them vertically down.",8.955999999999904,pslc23-c2,c2,1468.0
59,007,236.517,1704.517,true,false,True,24.0,1699.602,1701.274,Vertically down.,3.2430000000001655,pslc23-c2,c2,1468.0
59,008,257.066,1725.066,true,false,True,25.0,1714.412,1721.929,"The spectacles are accelerating at a rate of nine point eight meters per second squared, vertically down.",3.1369999999999436,pslc23-c2,c2,1468.0
59,009,277.935,1745.935,true,false,True,26.0,1739.612,1745.481,Nine point eight meters per second squared. Down.,0.4539999999999509,pslc23-c2,c2,1468.0
59,010,312.56,1780.56,false,true,True,27.0,1769.888,1779.508,Nine point eight meters. Down.,1.0519999999999072,pslc23-c2,c2,1468.0
59,011,339.331,1807.3310000000001,false,false,True,28.0,1800.155,1802.828,Nineteen point six meters per second.,4.503000000000156,pslc23-c2,c2,1468.0
59,012,374.438,1842.438,true,false,True,29.0,1835.633,1838.129,Nineteen point six meters per second.,4.3090000000001965,pslc23-c2,c2,1468.0
59,013,389.124,1857.124,true,false,True,30.0,1851.846,1853.157,They are both equal.,3.9670000000000982,pslc23-c2,c2,1468.0
59,014,410.983,1878.983,false,true,True,31.0,1869.566,1871.779,The total change in direction.,7.203999999999951,pslc23-c2,c2,1468.0
59,015,454.465,1922.465,false,true,True,32.0,1902.782,1915.924,The professor's displacement moves at th+s+the same rate as the spectacles down due to the force of gravity at nine point eight s+meters a second squared.,6.54099999999994,pslc23-c2,c2,1468.0
58,001,67.744,67.744,true,true,True,0.0,61.152,62.574,It's the same.,5.170000000000002,pslc24-c3,c3,1014.0
58,002,126.294,126.294,true,true,True,1.0,97.898,113.12299999999999,"Um. The gravity is forcing... is a force that's going down and, er, is pushing him down and elevator is a force up??",13.171000000000006,pslc24-c3,c3,1014.0
